conversation_id,n_turns,ai_signals,user_signals
400666,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,
400684,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,
400740,5,intent_addressed|conversation_advanced|ai_provides_example|ai_structured_response|ai_summarizes|appropriate_confidence|scope_matched|ai_flags_complexity|ai_provides_caveats|ai_offered_options|ai_provides_alternatives|generate_without_clarifying|ai_hedges_uncertainty|adaptation|ai_references_prior_turn|ai_provides_step_by_step,user_abandons_thread|user_scope_change|user_ambiguous_request
400742,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,
400760,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|generate_without_clarifying,
400771,1,conversation_advanced|intent_addressed|scope_matched|ethical_tension,
400782,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_provides_example|generate_without_clarifying|appropriate_confidence,
400794,1,ai_structured_response|ai_provides_step_by_step|intent_addressed|conversation_advanced|scope_matched|under_delivered|problem_ignored|generate_without_clarifying,user_multi_request
400799,1,conversation_advanced|intent_addressed|scope_matched|over_delivered,
400850,1,ai_provides_step_by_step|ai_structured_response|conversation_advanced|scope_matched|intent_addressed|generate_without_clarifying|silent_assumption,user_ambiguous_request
400857,1,intent_missed|ai_structured_response|off_topic_drift|problem_ignored|generate_without_clarifying,user_multi_request
400921,1,generate_without_clarifying|ai_structured_response|intent_addressed|conversation_advanced|silent_assumption,user_ambiguous_request
400951,1,ai_refuses_or_declines|ethical_tension|ai_offers_to_elaborate|intent_addressed|performative_hedge,user_ambiguous_request
400975,7,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|ai_provides_step_by_step|ai_structured_response|over_delivered|ai_references_prior_turn|ai_provides_example|ai_provides_caveats|false_confidence|ai_warns_user|silent_assumption|ai_provides_alternatives,user_asks_clarification|user_ambiguous_request|user_scope_change
400996,6,ai_structured_response|conversation_advanced|intent_addressed|generate_without_clarifying|false_confidence|problem_ignored|ai_implicit_refusal|over_delivered|silent_assumption|ai_warns_user|ai_provides_example|under_delivered|scope_matched|intent_missed|conversation_stalled|ai_refuses_or_declines|ai_references_prior_turn|adaptation|ai_cites_source|factual_error|ai_hedges_uncertainty,user_multi_request|user_implicit_correction|user_repeats_request|user_abandons_thread
401032,1,conversation_advanced|ai_structured_response|under_delivered|generate_without_clarifying|intent_missed|ai_implicit_refusal|scope_matched,user_multi_request|user_ambiguous_request
401044,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_provides_alternatives|problem_surfaced|problem_ignored,
401050,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,
401079,1,ai_provides_step_by_step|ai_structured_response|ai_provides_alternatives|ai_cites_source|intent_addressed|over_delivered|problem_ignored|conversation_advanced,
401090,1,under_delivered|ai_implicit_refusal|problem_ignored|plow_through|intent_missed|generate_without_clarifying|ai_malfunction,user_multi_request|user_expresses_frustration
401152,1,ai_structured_response|intent_missed|under_delivered|conversation_stalled|over_delivered|ai_summarizes|generate_without_clarifying,user_multi_request|user_ambiguous_request
401268,1,intent_missed|under_delivered|problem_ignored|conversation_stalled,
401269,1,intent_addressed|conversation_advanced|under_delivered|ethical_tension,user_multi_request
401280,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|generate_without_clarifying|under_delivered|problem_ignored,user_multi_request
401337,1,ai_cites_source|ai_structured_response|false_confidence|conversation_advanced|intent_addressed|generate_without_clarifying|silent_assumption|factual_error,user_ambiguous_request
401345,1,under_delivered|intent_addressed|conversation_advanced|generate_without_clarifying|scope_matched|ethical_tension,
401360,1,conversation_advanced|intent_addressed|scope_matched,
401417,1,intent_missed|off_topic_drift|problem_ignored|generate_without_clarifying|conversation_stalled,user_multi_request
401446,1,intent_addressed|scope_matched|conversation_advanced,
401483,3,conversation_advanced|scope_matched|intent_addressed|ai_structured_response|problem_surfaced|under_delivered|ai_references_prior_turn,
401502,1,generate_without_clarifying|conversation_advanced|ai_structured_response|intent_addressed|over_delivered|silent_assumption,user_ambiguous_request
401520,1,ai_structured_response|conversation_advanced|scope_matched|intent_addressed|appropriate_confidence,
401553,1,intent_addressed|over_delivered|generate_without_clarifying|ai_provides_example|appropriate_confidence|conversation_advanced,
401610,1,generate_without_clarifying|ai_hedges_uncertainty|ai_structured_response|intent_missed|false_confidence|over_delivered|silent_assumption,user_ambiguous_request|user_provides_invalid_input
401681,2,ai_asserts_knowledge_limit|ai_structured_response|ai_provides_caveats|ai_provides_alternatives|ai_hedges_uncertainty|conversation_advanced|intent_addressed|over_delivered|false_confidence|scope_matched|appropriate_hedge|performative_hedge,user_multi_request
401711,2,intent_addressed|conversation_advanced|scope_matched|ai_implicit_refusal|generate_without_clarifying|ai_structured_response|false_confidence|under_delivered|ai_references_prior_turn|factual_error,user_asks_clarification
401779,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|under_delivered|problem_ignored,
401875,1,intent_addressed|conversation_advanced|problem_ignored|under_delivered,user_multi_request
401886,1,intent_missed|off_topic_drift|problem_ignored|ai_structured_response|generate_without_clarifying|under_delivered,
401890,1,ai_structured_response|ai_provides_caveats|ai_flags_complexity|conversation_advanced|intent_addressed|ai_warns_user|scope_matched|under_delivered|factual_error,user_multi_request
401896,1,intent_addressed|conversation_advanced|ai_structured_response|under_delivered|problem_ignored|scope_matched,
401904,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored|false_confidence|factual_error,user_multi_request
401911,1,false_confidence|under_delivered|intent_missed|generate_without_clarifying|factual_error|silent_assumption,user_multi_request
401939,3,ai_provides_step_by_step|ai_structured_response|intent_addressed|conversation_advanced|scope_matched|over_delivered|factual_error|intent_missed|generate_without_clarifying|off_topic_drift|silent_assumption|adaptation|ai_acknowledges_correction|ai_provides_example|appropriate_confidence,user_ambiguous_request|user_abandons_thread|user_implicit_correction
401940,2,ai_structured_response|conversation_advanced|intent_addressed|problem_ignored|false_confidence|scope_matched|ai_provides_example,user_abandons_thread
401946,1,under_delivered|problem_ignored|intent_missed,user_multi_request
401959,2,intent_addressed|scope_matched|conversation_advanced|ai_structured_response|adaptation,user_implicit_correction
401995,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,
402050,1,intent_addressed|scope_matched|ai_asked_clarifying_question|ai_references_user_words,
402070,1,ai_structured_response|ai_cites_source|ai_provides_example|conversation_advanced|intent_addressed|false_confidence|under_delivered|scope_matched,user_multi_request
402092,3,ai_structured_response|ai_provides_step_by_step|ai_cites_source|conversation_advanced|intent_addressed|false_confidence|under_delivered|scope_matched|factual_error|ai_provides_caveats|ai_warns_user,user_multi_request
402211,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|generate_without_clarifying|scope_matched|over_delivered,
402233,2,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|ai_structured_response|ai_provides_step_by_step|over_delivered,user_abandons_thread
402248,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|appropriate_confidence,
402264,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|problem_ignored,user_multi_request
402265,3,intent_addressed|appropriate_confidence|scope_matched|conversation_advanced|ai_stated_interpretation|ai_provides_step_by_step,
402319,1,intent_addressed|conversation_advanced|problem_ignored|under_delivered|generate_without_clarifying,
402332,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored|generate_without_clarifying|over_delivered|problem_surfaced,
402354,3,ai_structured_response|generate_without_clarifying|intent_missed|under_delivered|ai_hedges_uncertainty|silent_assumption|conversation_stalled|repetition|adaptation|intent_addressed|scope_matched,user_ambiguous_request|user_repeats_request
402381,1,ai_structured_response|ai_warns_user|conversation_advanced|intent_addressed|scope_matched|ethical_tension|false_confidence|ai_provides_caveats|factual_error,
402387,1,ai_structured_response|intent_addressed|conversation_advanced|scope_matched|ai_provides_example,
402399,2,scope_matched|intent_addressed|false_confidence|ai_asserts_knowledge_limit|ai_refuses_or_declines|appropriate_confidence|performative_hedge,user_abandons_thread
402406,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|ethical_tension,
402472,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response,
402533,3,ai_provides_step_by_step|ai_structured_response|ai_provides_caveats|ai_flags_complexity|ai_provides_example|under_delivered|ai_stated_interpretation|intent_missed|conversation_advanced|ai_provides_alternatives|silent_assumption|scope_matched|intent_addressed|generate_without_clarifying|ai_warns_user,user_ambiguous_request|user_abandons_thread
402553,2,ai_structured_response|intent_missed|problem_ignored|generate_without_clarifying|conversation_stalled|over_delivered|false_confidence|silent_assumption|conversation_advanced|plow_through|scope_matched,user_multi_request|user_ambiguous_request|user_repeats_request
402584,1,intent_addressed|scope_matched|appropriate_confidence|conversation_advanced,user_validation_seeking
402597,2,ai_structured_response|false_confidence|generate_without_clarifying|conversation_advanced|over_delivered|ai_cites_source|factual_error|silent_assumption|scope_matched|intent_addressed,user_ambiguous_request
402602,1,conversation_advanced|intent_addressed|scope_matched,
402607,1,intent_addressed|conversation_advanced|ai_structured_response|ai_provides_example|problem_surfaced|appropriate_confidence|false_confidence|scope_matched|factual_error,
402614,2,ai_flags_complexity|ai_hedges_uncertainty|generate_without_clarifying|under_delivered|ai_structured_response|over_delivered|conversation_advanced|intent_addressed,user_ambiguous_request|user_abandons_thread
402649,1,conversation_advanced|intent_addressed|scope_matched,
402702,1,ai_structured_response|ai_provides_example|generate_without_clarifying|conversation_advanced|scope_matched|intent_addressed,user_ambiguous_request
402713,2,scope_matched|intent_addressed|conversation_advanced|ai_structured_response|generate_without_clarifying|ai_references_prior_turn|silent_assumption,user_provides_invalid_input
402716,1,false_confidence|generate_without_clarifying|ai_structured_response|over_delivered|factual_error|silent_assumption,user_ambiguous_request
402745,1,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|ethical_tension,
402764,1,conversation_advanced|intent_addressed|scope_matched|over_delivered,
402772,1,ai_structured_response|ai_stated_interpretation|intent_missed|generate_without_clarifying|false_confidence|ai_offered_options|factual_error|silent_assumption,user_ambiguous_request|user_provides_invalid_input
402785,1,conversation_advanced|intent_addressed|generate_without_clarifying|factual_error,
402833,1,conversation_advanced|intent_addressed|over_delivered|generate_without_clarifying|problem_ignored|silent_assumption,
402902,1,ai_structured_response|conversation_advanced|false_confidence|intent_addressed|ai_provides_step_by_step|factual_error,
402917,1,ai_structured_response|under_delivered|ethical_tension|ai_provides_caveats|generate_without_clarifying|intent_missed,
402931,1,intent_addressed|conversation_advanced|problem_ignored|generate_without_clarifying,
402957,1,conversation_advanced|intent_addressed|ai_structured_response|scope_matched|ai_provides_alternatives|problem_surfaced|problem_ignored|silent_assumption,
402985,1,ai_provides_step_by_step|ai_structured_response|ai_flags_complexity|ai_provides_caveats|ai_asserts_knowledge_limit|ai_warns_user|conversation_advanced|over_delivered|generate_without_clarifying|intent_addressed|performative_hedge|silent_assumption,
403061,1,intent_addressed|conversation_advanced|ai_structured_response|ai_provides_example|problem_surfaced|problem_ignored|scope_matched|over_delivered|factual_error|silent_assumption,user_multi_request
403070,1,intent_addressed|conversation_advanced|problem_surfaced|scope_matched,user_provides_invalid_input
403088,1,intent_addressed|conversation_advanced|ai_structured_response|ai_provides_alternatives|problem_surfaced|scope_matched|silent_assumption,
403160,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored|over_delivered,
403203,1,ai_structured_response|ai_provides_step_by_step|false_confidence|generate_without_clarifying|conversation_advanced|over_delivered|silent_assumption,
403241,7,ai_structured_response|ai_provides_example|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|adaptation|false_confidence|factual_error|ai_flags_complexity|ai_hedges_uncertainty|ai_provides_step_by_step|intent_missed|ai_references_prior_turn|under_delivered|conversation_stalled|repetition|ai_acknowledges_correction|problem_surfaced|appropriate_confidence|ai_warns_user|ai_references_user_words|error_recovery,user_implicit_correction|user_multi_request|user_scope_change|user_validation_seeking|user_asks_clarification
403242,2,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|intent_missed|ai_self_contradiction|conversation_stalled|ai_references_prior_turn,user_ambiguous_request|user_asks_clarification|user_implicit_correction
403296,1,conversation_advanced|intent_addressed|ai_structured_response|ai_summarizes|problem_surfaced|scope_matched|ai_provides_step_by_step|false_confidence|problem_ignored|under_delivered|factual_error,user_multi_request
403305,1,ai_summarizes|scope_matched|intent_addressed|conversation_advanced,
403315,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|silent_assumption,user_ambiguous_request
403353,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|scope_matched|problem_surfaced,user_multi_request
403372,1,intent_addressed|conversation_advanced|scope_matched|over_delivered,
403511,3,ai_structured_response|ai_summarizes|conversation_advanced|intent_addressed|false_confidence|factual_error|scope_matched|ai_provides_caveats|generate_without_clarifying|adaptation|ai_provides_example|ai_references_user_words,user_multi_request|user_implicit_correction|user_repeats_request
403547,2,ai_summarizes|scope_matched|intent_addressed|conversation_advanced|ai_provides_step_by_step|appropriate_confidence|ai_references_prior_turn,user_asks_clarification
403550,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|generate_without_clarifying|false_confidence|factual_error,
403558,1,intent_missed|ai_structured_response|problem_ignored|off_topic_drift|ai_implicit_refusal|silent_assumption,
403580,2,ai_summarizes|scope_matched|intent_addressed|conversation_advanced|ai_references_user_words|ai_structured_response,user_abandons_thread
403582,3,intent_addressed|scope_matched|conversation_advanced|false_confidence|factual_error|adaptation|ai_structured_response,user_implicit_correction
403594,1,intent_addressed|conversation_advanced|problem_ignored|intent_missed|ai_structured_response|generate_without_clarifying|silent_assumption|factual_error,user_multi_request
403604,1,ai_summarizes|scope_matched|intent_addressed|conversation_advanced,
403615,10,ai_structured_response|ai_provides_example|conversation_advanced|ai_provides_step_by_step|over_delivered|false_confidence|intent_addressed|ai_hedges_uncertainty|adaptation|scope_matched|ai_references_prior_turn|silent_assumption|factual_error|repetition|generate_without_clarifying|under_delivered|conversation_stalled|ai_malfunction,user_implicit_correction|user_scope_change|user_asks_clarification|user_ambiguous_request
403666,1,ai_structured_response|ai_provides_step_by_step|problem_surfaced|false_confidence|conversation_advanced|generate_without_clarifying|over_delivered|factual_error|silent_assumption,
403681,1,intent_addressed|conversation_advanced|problem_ignored|scope_matched|generate_without_clarifying,user_multi_request
403686,1,intent_missed|problem_ignored|ai_structured_response|under_delivered|conversation_stalled,
403711,1,ai_provides_step_by_step|ai_structured_response|ai_provides_caveats|ai_warns_user|conversation_advanced|intent_addressed|scope_matched|ai_provides_example,
403735,2,generate_without_clarifying|intent_missed|under_delivered|silent_assumption|ai_refuses_or_declines|ai_asserts_knowledge_limit|intent_addressed|scope_matched,user_ambiguous_request|user_abandons_thread|user_provides_invalid_input
403801,3,ai_structured_response|ai_cites_source|under_delivered|false_confidence|intent_addressed|conversation_advanced|generate_without_clarifying|ai_provides_example|factual_error|adaptation|conversation_stalled|ai_malfunction,user_multi_request|user_implicit_correction|user_repeats_request
403814,3,under_delivered|ai_structured_response|ai_cites_source|false_confidence|intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|ai_references_user_words|factual_error|conversation_stalled|repetition|plow_through|ai_malfunction,user_multi_request|user_repeats_request
403884,1,conversation_advanced|intent_addressed|generate_without_clarifying|under_delivered|scope_matched|problem_ignored,user_multi_request
403896,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_ignored|generate_without_clarifying,
403922,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_surfaced|under_delivered|ethical_tension,
403951,1,intent_addressed|conversation_advanced|scope_matched|over_delivered|problem_ignored|ai_structured_response,
403958,2,intent_addressed|conversation_advanced|ai_structured_response|false_confidence|factual_error|adaptation,user_ambiguous_request|user_implicit_correction|user_scope_change
403999,1,ai_structured_response|intent_addressed|conversation_advanced|over_delivered|scope_matched,
404045,1,ai_structured_response|ai_provides_example|intent_addressed|conversation_advanced|scope_matched|appropriate_confidence,
404080,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|problem_ignored|under_delivered|ethical_tension,user_multi_request
404100,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|under_delivered|scope_matched,user_multi_request
404151,2,intent_addressed|appropriate_confidence|conversation_advanced|scope_matched|ai_warns_user|ethical_tension,user_validation_seeking
404170,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|appropriate_confidence,user_multi_request
404176,1,intent_addressed|under_delivered|problem_ignored|conversation_advanced,
404201,3,ai_structured_response|ai_summarizes|conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|silent_assumption|ai_provides_step_by_step|ai_provides_caveats|false_confidence|ai_references_prior_turn|appropriate_confidence,user_multi_request|user_abandons_thread
404224,1,intent_addressed|conversation_advanced|scope_matched,
404249,1,intent_addressed|conversation_advanced|ai_provides_step_by_step|ai_hedges_uncertainty|over_delivered|scope_matched|ai_summarizes|performative_hedge,
404255,2,ai_structured_response|ai_provides_step_by_step|ai_warns_user|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|ai_stated_interpretation|false_confidence|silent_assumption|adaptation|over_delivered|ai_references_prior_turn,user_multi_request|user_ambiguous_request|user_corrects_ai
404332,2,ai_structured_response|ai_provides_step_by_step|problem_ignored|intent_missed|off_topic_drift|generate_without_clarifying|conversation_stalled|silent_assumption|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|ai_provides_alternatives,user_abandons_thread|user_multi_request
404368,1,generate_without_clarifying|false_confidence|over_delivered|ai_structured_response|intent_addressed|conversation_advanced|factual_error,
404445,1,conversation_advanced|intent_addressed|scope_matched|over_delivered|generate_without_clarifying,
404470,4,intent_addressed|scope_matched|conversation_advanced|ai_structured_response|ai_summarizes|conversation_stalled|problem_ignored|generate_without_clarifying|ai_references_user_words|ai_offers_to_elaborate|ai_provides_step_by_step|over_delivered|problem_surfaced,user_positive_feedback
404517,1,ai_structured_response|false_confidence|conversation_advanced|ai_hedges_uncertainty|over_delivered|intent_addressed,
404587,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_ignored|over_delivered,
404693,2,ai_structured_response|ai_summarizes|intent_addressed|conversation_advanced|scope_matched|ai_provides_caveats|generate_without_clarifying|intent_missed|under_delivered|conversation_stalled,user_provides_invalid_input|user_scope_change
404717,5,false_confidence|intent_addressed|ai_structured_response|conversation_stalled|factual_error|ai_acknowledges_correction|adaptation|error_commitment|repetition|ai_empathy_expressed|ai_provides_caveats|intent_missed|ai_references_prior_turn|ai_asks_for_feedback,user_validation_seeking|user_asks_clarification|user_expresses_dissatisfaction|user_implicit_correction|user_corrects_ai|user_repeats_request
404720,1,intent_addressed|scope_matched|conversation_advanced,
404799,5,ai_asserts_knowledge_limit|ai_hedges_uncertainty|under_delivered|generate_without_clarifying|conversation_stalled|false_confidence|conversation_advanced|intent_addressed|ai_structured_response|factual_error|scope_matched|ai_references_prior_turn,user_implicit_correction|user_abandons_thread|user_ambiguous_request
404825,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_ignored|generate_without_clarifying|silent_assumption,
404826,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response,
404841,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|over_delivered,
404919,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,user_multi_request
404931,1,intent_missed|generate_without_clarifying|ai_structured_response|problem_ignored|off_topic_drift|scope_matched|ai_cites_source|silent_assumption,user_multi_request
404962,1,intent_addressed|conversation_advanced|over_delivered|false_confidence|scope_matched|silent_assumption,
404999,2,conversation_advanced|intent_addressed|ai_structured_response|generate_without_clarifying|over_delivered|false_confidence|scope_matched|silent_assumption|ai_provides_example,user_abandons_thread
405028,1,conversation_advanced|intent_addressed|ai_structured_response|problem_ignored|generate_without_clarifying|over_delivered|silent_assumption,
405038,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored|generate_without_clarifying,
405079,1,ai_structured_response|intent_addressed|conversation_advanced|scope_matched|ai_offers_to_elaborate|false_confidence|ai_provides_example|factual_error,
405081,1,intent_addressed|conversation_advanced|scope_matched|problem_ignored|under_delivered|ai_structured_response,
405101,1,ai_summarizes|scope_matched|intent_addressed|conversation_advanced,
405104,1,ai_structured_response|ai_provides_step_by_step|conversation_advanced|intent_addressed|scope_matched|ai_offers_to_elaborate|generate_without_clarifying,user_ambiguous_request
405109,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|under_delivered|generate_without_clarifying,user_multi_request
405114,1,conversation_advanced|scope_matched|intent_addressed|ai_summarizes,
405120,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,user_multi_request
405122,1,ai_summarizes|scope_matched|intent_addressed|conversation_advanced,
405153,1,conversation_advanced|scope_matched|intent_addressed|ai_summarizes,
405213,1,conversation_advanced|ai_structured_response|intent_addressed|false_confidence|factual_error,
405233,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_provides_alternatives|problem_ignored|generate_without_clarifying,user_multi_request
405278,2,false_confidence|ai_structured_response|ai_provides_caveats|intent_missed|factual_error|ai_asserts_knowledge_limit|ai_hedges_uncertainty|ai_flags_complexity|ai_provides_alternatives|over_delivered|performative_hedge,user_abandons_thread
405293,2,generate_without_clarifying|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|silent_assumption,user_ambiguous_request|user_abandons_thread
405299,3,ai_provides_step_by_step|ai_structured_response|conversation_advanced|intent_addressed|scope_matched|appropriate_confidence|ai_provides_example|factual_error|repetition|under_delivered|ai_asserts_knowledge_limit,user_multi_request|user_repeats_request|user_abandons_thread
405324,1,ai_asserts_knowledge_limit|ai_warns_user|ai_cites_source|under_delivered|generate_without_clarifying|intent_missed|ai_provides_alternatives|performative_hedge,user_ambiguous_request
405345,3,ai_structured_response|ai_flags_complexity|ai_cites_source|conversation_advanced|intent_addressed|scope_matched|false_confidence|problem_ignored|intent_missed|adaptation|ai_references_prior_turn|ai_provides_caveats|ai_warns_user|ai_hedges_uncertainty|appropriate_hedge|factual_error,user_ambiguous_request|user_implicit_correction|user_repeats_request|user_scope_change
405438,1,ai_structured_response|ai_provides_step_by_step|conversation_advanced|intent_addressed|scope_matched|ai_provides_alternatives|appropriate_confidence,
405470,1,intent_addressed|conversation_advanced|scope_matched,
405520,13,intent_addressed|scope_matched|conversation_advanced|ai_structured_response|appropriate_confidence|generate_without_clarifying|ai_hedges_uncertainty|appropriate_hedge|ai_provides_alternatives|over_delivered,user_validation_seeking|user_ambiguous_request|user_abandons_thread
405542,3,ai_structured_response|intent_missed|conversation_stalled|adaptation|intent_addressed|conversation_advanced|ai_summarizes|scope_matched|problem_surfaced|factual_error,user_ambiguous_request|user_implicit_correction|user_abandons_thread
405545,1,ai_structured_response|ai_provides_alternatives|ai_offered_options|intent_missed|off_topic_drift|over_delivered|ai_warns_user|generate_without_clarifying,
405554,1,intent_addressed|ai_structured_response|conversation_advanced|problem_ignored|under_delivered|ai_implicit_refusal|repetition,user_multi_request
405564,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored|factual_error,
405596,3,under_delivered|generate_without_clarifying|silent_assumption|conversation_advanced|scope_matched|intent_addressed|adaptation,user_ambiguous_request|user_implicit_correction
405623,2,intent_addressed|under_delivered|generate_without_clarifying|silent_assumption|intent_missed|ai_structured_response,user_multi_request|user_implicit_correction
405649,1,conversation_advanced|intent_addressed|ai_provides_example|scope_matched|ai_summarizes|ai_hedges_uncertainty|appropriate_hedge,user_provides_invalid_input
405696,3,conversation_advanced|intent_addressed|ai_structured_response|over_delivered|generate_without_clarifying|scope_matched,user_ambiguous_request|user_multi_request
405702,2,conversation_advanced|intent_addressed|over_delivered|generate_without_clarifying|ai_references_prior_turn,
405715,1,appropriate_confidence|intent_addressed|scope_matched|conversation_advanced,user_validation_seeking
405733,1,intent_addressed|conversation_advanced|scope_matched|factual_error,
405736,1,ai_structured_response|ai_provides_step_by_step|ai_summarizes|conversation_advanced|intent_addressed|scope_matched|false_confidence|factual_error,user_multi_request
405749,9,ai_flags_complexity|ai_provides_alternatives|intent_addressed|appropriate_hedge|scope_matched|conversation_advanced|false_confidence|ai_structured_response|ai_hedges_uncertainty|factual_error|ai_provides_caveats|ai_asserts_knowledge_limit|ai_provides_example|ai_references_prior_turn|problem_ignored|repetition|over_delivered|generate_without_clarifying,user_abandons_thread
405774,2,ai_flags_complexity|ai_structured_response|ai_hedges_uncertainty|ai_summarizes|conversation_advanced|intent_addressed|scope_matched|appropriate_hedge|ai_refuses_or_declines|conversation_stalled|intent_missed|generate_without_clarifying,user_provides_invalid_input
405811,2,ai_provides_example|ai_structured_response|generate_without_clarifying|conversation_advanced|over_delivered|intent_addressed|silent_assumption|ai_provides_alternatives|scope_matched,user_ambiguous_request|user_abandons_thread
405816,5,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|ai_provides_caveats|false_confidence|factual_error|ai_self_contradiction|ai_references_prior_turn|ai_provides_step_by_step|generate_without_clarifying|under_delivered|intent_missed|ai_offers_to_elaborate,user_scope_change
405858,1,ai_structured_response|ai_provides_step_by_step|intent_addressed|conversation_advanced|scope_matched|ai_flags_complexity,user_multi_request
405867,4,ai_refuses_or_declines|ai_asserts_knowledge_limit|false_confidence|intent_missed|ai_offers_to_elaborate|conversation_stalled|generate_without_clarifying|factual_error|ai_self_contradiction|ai_structured_response|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|adaptation|ai_provides_step_by_step|ai_references_prior_turn|repetition,user_ambiguous_request|user_abandons_thread|user_implicit_correction|user_repeats_request
405904,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|appropriate_confidence,
405913,5,ai_structured_response|conversation_advanced|intent_addressed|ai_normalizes_difficulty|ai_hedges_uncertainty|false_confidence|scope_matched|factual_error|ai_asserts_knowledge_limit|appropriate_hedge|under_delivered|ai_provides_caveats|performative_hedge|intent_missed|conversation_stalled|plow_through|repetition|ai_acknowledges_correction|adaptation,user_repeats_request|user_implicit_correction|user_expresses_frustration
405968,6,ai_stated_interpretation|intent_addressed|conversation_advanced|ai_hedges_uncertainty|ai_flags_complexity|appropriate_hedge|over_delivered|scope_matched|ai_references_user_words|factual_error|ai_provides_caveats|false_confidence|appropriate_confidence|under_delivered|performative_hedge|intent_missed|ai_structured_response|plow_through|conversation_stalled|repetition,user_ambiguous_request
405987,1,under_delivered|conversation_stalled|intent_missed,
406019,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|ethical_tension,
406021,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|generate_without_clarifying|ethical_tension,
406068,2,conversation_advanced|scope_matched|intent_addressed|ai_hedges_uncertainty|appropriate_hedge,
406113,1,intent_addressed|conversation_advanced|over_delivered|ai_structured_response|generate_without_clarifying|scope_matched|ai_references_user_words,user_ambiguous_request
406147,2,intent_addressed|conversation_advanced|scope_matched|ai_references_prior_turn,user_scope_change
406149,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|problem_ignored,
406288,1,conversation_advanced|intent_addressed|over_delivered|scope_matched,
406308,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|problem_surfaced|problem_ignored,
406317,4,conversation_advanced|intent_addressed|under_delivered|ai_implicit_refusal|adaptation|ai_references_prior_turn|generate_without_clarifying|ai_structured_response|scope_matched|ai_malfunction,user_implicit_correction|user_multi_request|user_scope_change
406382,1,intent_addressed|conversation_advanced|problem_ignored|generate_without_clarifying|ai_structured_response|factual_error,
406425,1,intent_missed|problem_ignored|under_delivered|false_confidence|generate_without_clarifying|factual_error|repetition,
